tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,genre1,genre2,genre3,url,averageRating,numVotes
tt0086006,movie,Never Say Never Again,Never Say Never Again,0,1983,,134,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt0086006,6.2,61644
tt0086034,movie,Octopussy,Octopussy,0,1983,,131,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt0086034,6.6,95127
tt0086066,movie,The Outsiders,The Outsiders,0,1983,,91,"Crime,Drama",Crime,Drama,,https://www.imdb.com/title/tt0086066,7.1,75129
tt0086190,movie,Star Wars: Episode VI - Return of the Jedi,Star Wars: Episode VI - Return of the Jedi,0,1983,,131,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,https://www.imdb.com/title/tt0086190,8.3,945327
tt0086197,movie,The Right Stuff,The Right Stuff,0,1983,,193,"Adventure,Biography,Drama",Adventure,Biography,Drama,https://www.imdb.com/title/tt0086197,7.8,56071
tt0086200,movie,Risky Business,Risky Business,0,1983,,99,"Comedy,Crime,Drama",Comedy,Crime,Drama,https://www.imdb.com/title/tt0086200,6.8,80641
tt0086216,movie,Rumble Fish,Rumble Fish,0,1983,,94,"Crime,Drama,Romance",Crime,Drama,Romance,https://www.imdb.com/title/tt0086216,7.2,31677
tt0086250,movie,Scarface,Scarface,0,1983,,170,"Crime,Drama",Crime,Drama,,https://www.imdb.com/title/tt0086250,8.3,736498
tt0086320,movie,Sleepaway Camp,Sleepaway Camp,0,1983,,84,Horror,Horror,,,https://www.imdb.com/title/tt0086320,6.3,26793
tt0086383,movie,Sudden Impact,Sudden Impact,0,1983,,117,"Action,Crime,Thriller",Action,Crime,Thriller,https://www.imdb.com/title/tt0086383,6.7,40605
tt0086393,movie,Superman III,Superman III,0,1983,,125,"Action,Adventure,Comedy",Action,Adventure,Comedy,https://www.imdb.com/title/tt0086393,5.0,64001
tt0086425,movie,Terms of Endearment,Terms of Endearment,0,1983,,132,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt0086425,7.4,54883
tt0086465,movie,Trading Places,Trading Places,0,1983,,116,Comedy,Comedy,,,https://www.imdb.com/title/tt0086465,7.5,135717
tt0086491,movie,Twilight Zone: The Movie,Twilight Zone: The Movie,0,1983,,101,"Horror,Sci-Fi",Horror,Sci-Fi,,https://www.imdb.com/title/tt0086491,6.5,32998
tt0086541,movie,Videodrome,Videodrome,0,1983,,87,"Horror,Sci-Fi,Thriller",Horror,Sci-Fi,Thriller,https://www.imdb.com/title/tt0086541,7.2,83514
tt0086567,movie,WarGames,WarGames,0,1983,,114,"Action,Adventure,Drama",Action,Adventure,Drama,https://www.imdb.com/title/tt0086567,7.1,90560
tt0086637,movie,Zelig,Zelig,0,1983,,79,Comedy,Comedy,,,https://www.imdb.com/title/tt0086637,7.7,39751
tt0086687,tvSeries,The Cosby Show,The Cosby Show,0,1984,1992,30,"Comedy,Family,Romance",Comedy,Family,Romance,https://www.imdb.com/title/tt0086687,7.3,31193
tt0086837,movie,2010,2010: The Year We Make Contact,0,1984,,116,"Adventure,Mystery,Sci-Fi",Adventure,Mystery,Sci-Fi,https://www.imdb.com/title/tt0086837,6.8,49501
tt0086879,movie,Amadeus,Amadeus,0,1984,,160,"Biography,Drama,History",Biography,Drama,History,https://www.imdb.com/title/tt0086879,8.3,367274
tt0086927,movie,Bachelor Party,Bachelor Party,0,1984,,105,Comedy,Comedy,,,https://www.imdb.com/title/tt0086927,6.3,35408
tt0086960,movie,Beverly Hills Cop,Beverly Hills Cop,0,1984,,105,"Action,Comedy,Crime",Action,Comedy,Crime,https://www.imdb.com/title/tt0086960,7.3,162818
tt0086979,movie,Blood Simple,Blood Simple,0,1984,,99,"Crime,Drama,Thriller",Crime,Drama,Thriller,https://www.imdb.com/title/tt0086979,7.6,87164
tt0086984,movie,Body Double,Body Double,0,1984,,114,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt0086984,6.8,28793
tt0087050,movie,Children of the Corn,Children of the Corn,0,1984,,92,"Horror,Thriller",Horror,Thriller,,https://www.imdb.com/title/tt0087050,5.7,47447
tt0087078,movie,Conan the Destroyer,Conan the Destroyer,0,1984,,103,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,https://www.imdb.com/title/tt0087078,5.9,75849
tt0087182,movie,Dune,Dune,0,1984,,137,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt0087182,6.5,126768
tt0087262,movie,Firestarter,Firestarter,0,1984,,114,"Action,Horror,Sci-Fi",Action,Horror,Sci-Fi,https://www.imdb.com/title/tt0087262,6.1,29226
tt0087277,movie,Footloose,Footloose,0,1984,,107,"Drama,Music,Romance",Drama,Music,Romance,https://www.imdb.com/title/tt0087277,6.6,69983
tt0087298,movie,Friday the 13th: The Final Chapter,Friday the 13th: The Final Chapter,0,1984,,91,"Horror,Thriller",Horror,Thriller,,https://www.imdb.com/title/tt0087298,6.0,45207
tt0087332,movie,Ghostbusters,Ghostbusters,0,1984,,105,"Action,Comedy,Fantasy",Action,Comedy,Fantasy,https://www.imdb.com/title/tt0087332,7.8,353944
tt0087363,movie,Gremlins,Gremlins,0,1984,,106,"Comedy,Fantasy,Horror",Comedy,Fantasy,Horror,https://www.imdb.com/title/tt0087363,7.3,198853
tt0087469,movie,Indiana Jones and the Temple of Doom,Indiana Jones and the Temple of Doom,0,1984,,118,"Action,Adventure",Action,Adventure,,https://www.imdb.com/title/tt0087469,7.6,447099
tt0087538,movie,The Karate Kid,The Karate Kid,0,1984,,126,"Action,Drama,Family",Action,Drama,Family,https://www.imdb.com/title/tt0087538,7.3,187596
tt0087544,movie,Nausicaä of the Valley of the Wind,Kaze no tani no Naushika,0,1984,,117,"Adventure,Animation,Fantasy",Adventure,Animation,Fantasy,https://www.imdb.com/title/tt0087544,8.1,149615
tt0087553,movie,The Killing Fields,The Killing Fields,0,1984,,141,"Biography,Drama,History",Biography,Drama,History,https://www.imdb.com/title/tt0087553,7.8,51382
tt0087597,movie,The Last Starfighter,The Last Starfighter,0,1984,,101,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt0087597,6.8,38246
tt0087781,movie,The Natural,The Natural,0,1984,,138,"Drama,Sport",Drama,Sport,,https://www.imdb.com/title/tt0087781,7.5,43997
tt0087800,movie,A Nightmare on Elm Street,A Nightmare on Elm Street,0,1984,,91,Horror,Horror,,,https://www.imdb.com/title/tt0087800,7.5,206191
tt0087803,movie,1984,Nineteen Eighty-Four,0,1984,,113,"Drama,Sci-Fi",Drama,Sci-Fi,,https://www.imdb.com/title/tt0087803,7.1,66180
tt0087843,movie,Once Upon a Time in America,Once Upon a Time in America,0,1984,,229,"Crime,Drama",Crime,Drama,,https://www.imdb.com/title/tt0087843,8.4,309244
tt0087884,movie,"Paris, Texas","Paris, Texas",0,1984,,145,Drama,Drama,,,https://www.imdb.com/title/tt0087884,8.1,90091
tt0087928,movie,Police Academy,Police Academy,0,1984,,96,Comedy,Comedy,,,https://www.imdb.com/title/tt0087928,6.7,113686
tt0087985,movie,Red Dawn,Red Dawn,0,1984,,114,"Action,Drama",Action,Drama,,https://www.imdb.com/title/tt0087985,6.4,51095
tt0087995,movie,Repo Man,Repo Man,0,1984,,92,"Action,Comedy,Crime",Action,Comedy,Crime,https://www.imdb.com/title/tt0087995,6.9,33812
tt0088000,movie,Revenge of the Nerds,Revenge of the Nerds,0,1984,,90,Comedy,Comedy,,,https://www.imdb.com/title/tt0088000,6.7,48582
tt0088011,movie,Romancing the Stone,Romancing the Stone,0,1984,,106,"Action,Adventure,Comedy",Action,Adventure,Comedy,https://www.imdb.com/title/tt0088011,6.9,82563
tt0088128,movie,Sixteen Candles,Sixteen Candles,0,1984,,93,"Comedy,Romance",Comedy,Romance,,https://www.imdb.com/title/tt0088128,7.1,105006
tt0088161,movie,Splash,Splash,0,1984,,111,"Comedy,Fantasy,Romance",Comedy,Fantasy,Romance,https://www.imdb.com/title/tt0088161,6.3,68932
tt0088170,movie,Star Trek III: The Search for Spock,Star Trek III: The Search for Spock,0,1984,,105,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt0088170,6.7,74537
tt0088172,movie,Starman,Starman,0,1984,,115,"Romance,Sci-Fi",Romance,Sci-Fi,,https://www.imdb.com/title/tt0088172,7.0,42454
tt0088184,movie,Stranger Than Paradise,Stranger than Paradise,0,1984,,89,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt0088184,7.5,34390
tt0088247,movie,The Terminator,The Terminator,0,1984,,107,"Action,Sci-Fi",Action,Sci-Fi,,https://www.imdb.com/title/tt0088247,8.0,797474
tt0088258,movie,This Is Spinal Tap,This Is Spinal Tap,0,1984,,82,"Comedy,Music",Comedy,Music,,https://www.imdb.com/title/tt0088258,7.9,128252
tt0088286,movie,Top Secret!,Top Secret!,0,1984,,90,"Comedy,Music",Comedy,Music,,https://www.imdb.com/title/tt0088286,7.2,59948
tt0088323,movie,The NeverEnding Story,Die unendliche Geschichte,0,1984,,102,"Adventure,Drama,Family",Adventure,Drama,Family,https://www.imdb.com/title/tt0088323,7.4,131762
tt0088484,tvSeries,Blackadder II,Blackadder II,0,1986,1986,176,Comedy,Comedy,,,https://www.imdb.com/title/tt0088484,8.6,42906
tt0088509,tvSeries,Dragon Ball,Dragon Ball: Doragon bôru,0,1986,1989,24,"Action,Adventure,Animation",Action,Adventure,Animation,https://www.imdb.com/title/tt0088509,8.5,47345
tt0088526,tvSeries,The Golden Girls,The Golden Girls,0,1985,1992,30,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt0088526,7.9,31301
tt0088559,tvSeries,MacGyver,MacGyver,0,1985,1992,48,"Action,Adventure,Crime",Action,Adventure,Crime,https://www.imdb.com/title/tt0088559,7.7,35376
tt0088680,movie,After Hours,After Hours,0,1985,,97,"Comedy,Crime,Drama",Comedy,Crime,Drama,https://www.imdb.com/title/tt0088680,7.7,58854
tt0088763,movie,Back to the Future,Back to the Future,0,1985,,116,"Adventure,Comedy,Sci-Fi",Adventure,Comedy,Sci-Fi,https://www.imdb.com/title/tt0088763,8.5,1051422
tt0088794,movie,Better Off Dead...,Better Off Dead...,0,1985,,97,"Comedy,Romance",Comedy,Romance,,https://www.imdb.com/title/tt0088794,7.1,41287
tt0088814,movie,The Black Cauldron,The Black Cauldron,0,1985,,80,"Action,Adventure,Animation",Action,Adventure,Animation,https://www.imdb.com/title/tt0088814,6.4,31515
tt0088846,movie,Brazil,Brazil,0,1985,,132,"Drama,Sci-Fi",Drama,Sci-Fi,,https://www.imdb.com/title/tt0088846,7.9,186939
tt0088847,movie,The Breakfast Club,The Breakfast Club,0,1985,,97,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt0088847,7.8,355542
tt0088850,movie,Brewster's Millions,Brewster's Millions,0,1985,,102,Comedy,Comedy,,,https://www.imdb.com/title/tt0088850,6.6,35431
tt0088930,movie,Clue,Clue,0,1985,,94,"Comedy,Crime,Mystery",Comedy,Crime,Mystery,https://www.imdb.com/title/tt0088930,7.3,82132
tt0088933,movie,Cocoon,Cocoon,0,1985,,117,"Comedy,Drama,Sci-Fi",Comedy,Drama,Sci-Fi,https://www.imdb.com/title/tt0088933,6.7,57042
tt0088939,movie,The Color Purple,The Color Purple,0,1985,,154,Drama,Drama,,,https://www.imdb.com/title/tt0088939,7.8,77943
tt0088944,movie,Commando,Commando,0,1985,,90,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt0088944,6.7,145846
tt0088993,movie,Day of the Dead,Day of the Dead,0,1985,,96,"Horror,Thriller",Horror,Thriller,,https://www.imdb.com/title/tt0088993,7.2,63085
tt0089092,movie,Enemy Mine,Enemy Mine,0,1985,,108,"Action,Adventure,Drama",Action,Adventure,Drama,https://www.imdb.com/title/tt0089092,6.9,43356
tt0089155,movie,Fletch,Fletch,0,1985,,98,"Comedy,Crime,Mystery",Comedy,Crime,Mystery,https://www.imdb.com/title/tt0089155,6.9,47511
tt0089173,movie,Friday the 13th: A New Beginning,Friday the 13th: A New Beginning,0,1985,,92,"Horror,Mystery,Thriller",Horror,Mystery,Thriller,https://www.imdb.com/title/tt0089173,4.8,33896
tt0089175,movie,Fright Night,Fright Night,0,1985,,106,"Fantasy,Horror,Thriller",Fantasy,Horror,Thriller,https://www.imdb.com/title/tt0089175,7.1,61138
tt0089218,movie,The Goonies,The Goonies,0,1985,,114,"Adventure,Comedy,Family",Adventure,Comedy,Family,https://www.imdb.com/title/tt0089218,7.8,243206
tt0089370,movie,The Jewel of the Nile,The Jewel of the Nile,0,1985,,106,"Action,Adventure,Comedy",Action,Adventure,Comedy,https://www.imdb.com/title/tt0089370,6.2,50681
tt0089374,movie,Police Story,Ging chaat goo si,0,1985,,100,"Action,Comedy,Crime",Action,Comedy,Crime,https://www.imdb.com/title/tt0089374,7.6,29506
tt0089457,movie,Ladyhawke,Ladyhawke,0,1985,,121,"Adventure,Comedy,Drama",Adventure,Comedy,Drama,https://www.imdb.com/title/tt0089457,7.0,43136
tt0089469,movie,Legend,Legend,0,1985,,94,"Adventure,Fantasy,Romance",Adventure,Fantasy,Romance,https://www.imdb.com/title/tt0089469,6.5,59625
tt0089530,movie,Mad Max Beyond Thunderdome,Mad Max Beyond Thunderdome,0,1985,,107,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt0089530,6.3,126580
tt0089560,movie,Mask,Mask,0,1985,,120,"Biography,Drama",Biography,Drama,,https://www.imdb.com/title/tt0089560,7.2,25960
tt0089670,movie,National Lampoon's European Vacation,National Lampoon's European Vacation,0,1985,,95,"Adventure,Comedy",Adventure,Comedy,,https://www.imdb.com/title/tt0089670,6.2,58368
tt0089686,movie,A Nightmare on Elm Street 2: Freddy's Revenge,A Nightmare on Elm Street Part 2: Freddy's Revenge,0,1985,,87,Horror,Horror,,,https://www.imdb.com/title/tt0089686,5.5,61390
tt0089755,movie,Out of Africa,Out of Africa,0,1985,,161,"Biography,Drama,Romance",Biography,Drama,Romance,https://www.imdb.com/title/tt0089755,7.2,72377
tt0089767,movie,Pale Rider,Pale Rider,0,1985,,115,"Drama,Western",Drama,Western,,https://www.imdb.com/title/tt0089767,7.3,52701
tt0089791,movie,Pee-wee's Big Adventure,Pee-wee's Big Adventure,0,1985,,91,"Adventure,Comedy,Family",Adventure,Comedy,Family,https://www.imdb.com/title/tt0089791,7.0,49234
tt0089822,movie,Police Academy 2: Their First Assignment,Police Academy 2: Their First Assignment,0,1985,,87,Comedy,Comedy,,,https://www.imdb.com/title/tt0089822,5.8,51231
tt0089853,movie,The Purple Rose of Cairo,The Purple Rose of Cairo,0,1985,,82,"Comedy,Fantasy,Romance",Comedy,Fantasy,Romance,https://www.imdb.com/title/tt0089853,7.7,46905
tt0089880,movie,Rambo: First Blood Part II,Rambo: First Blood Part II,0,1985,,96,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt0089880,6.5,153909
tt0089881,movie,Ran,Ran,0,1985,,162,"Action,Drama,War",Action,Drama,War,https://www.imdb.com/title/tt0089881,8.2,111794
tt0089885,movie,Re-Animator,Re-Animator,0,1985,,104,"Comedy,Horror,Sci-Fi",Comedy,Horror,Sci-Fi,https://www.imdb.com/title/tt0089885,7.2,56336
tt0089886,movie,Real Genius,Real Genius,0,1985,,108,"Comedy,Romance,Sci-Fi",Comedy,Romance,Sci-Fi,https://www.imdb.com/title/tt0089886,7.0,30266
tt0089893,movie,Red Sonja,Red Sonja,0,1985,,89,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,https://www.imdb.com/title/tt0089893,5.1,38554
tt0089907,movie,The Return of the Living Dead,The Return of the Living Dead,0,1985,,91,"Comedy,Horror,Sci-Fi",Comedy,Horror,Sci-Fi,https://www.imdb.com/title/tt0089907,7.3,54440
tt0089927,movie,Rocky IV,Rocky IV,0,1985,,91,"Drama,Sport",Drama,Sport,,https://www.imdb.com/title/tt0089927,6.9,186420
tt0089941,movie,Runaway Train,Runaway Train,0,1985,,111,"Action,Adventure,Drama",Action,Adventure,Drama,https://www.imdb.com/title/tt0089941,7.2,26758
tt0090022,movie,Silverado,Silverado,0,1985,,133,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt0090022,7.2,38282
tt0090056,movie,Spies Like Us,Spies Like Us,0,1985,,102,"Adventure,Comedy",Adventure,Comedy,,https://www.imdb.com/title/tt0090056,6.5,44068
tt0090060,movie,St. Elmo's Fire,St. Elmo's Fire,0,1985,,110,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt0090060,6.4,36220
tt0090142,movie,Teen Wolf,Teen Wolf,0,1985,,91,"Comedy,Fantasy,Romance",Comedy,Fantasy,Romance,https://www.imdb.com/title/tt0090142,6.1,45797
tt0090180,movie,To Live and Die in L.A.,To Live and Die in L.A.,0,1985,,116,"Action,Crime,Drama",Action,Crime,Drama,https://www.imdb.com/title/tt0090180,7.3,29165
tt0090190,movie,The Toxic Avenger,The Toxic Avenger,0,1984,,82,"Action,Comedy,Horror",Action,Comedy,Horror,https://www.imdb.com/title/tt0090190,6.3,25038
tt0090264,movie,A View to a Kill,A View to a Kill,0,1985,,131,"Action,Adventure,Thriller",Action,Adventure,Thriller,https://www.imdb.com/title/tt0090264,6.4,88296
tt0090305,movie,Weird Science,Weird Science,0,1985,,94,"Comedy,Romance,Sci-Fi",Comedy,Romance,Sci-Fi,https://www.imdb.com/title/tt0090305,6.6,79799
tt0090329,movie,Witness,Witness,0,1985,,112,"Crime,Drama,Romance",Crime,Drama,Romance,https://www.imdb.com/title/tt0090329,7.4,85925
tt0090390,tvSeries,ALF,ALF,0,1986,1990,30,"Comedy,Family,Sci-Fi",Comedy,Family,Sci-Fi,https://www.imdb.com/title/tt0090390,7.4,31280
tt0090555,movie,Crocodile Dundee,'Crocodile' Dundee,0,1986,,97,"Action,Adventure,Comedy",Action,Adventure,Comedy,https://www.imdb.com/title/tt0090555,6.6,92299
tt0090605,movie,Aliens,Aliens,0,1986,,137,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,https://www.imdb.com/title/tt0090605,8.3,650043
tt0090633,movie,An American Tail,An American Tail,0,1986,,80,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,https://www.imdb.com/title/tt0090633,6.9,48655
tt0090685,movie,Back to School,Back to School,0,1986,,96,"Comedy,Romance,Sport",Comedy,Romance,Sport,https://www.imdb.com/title/tt0090685,6.7,27990
tt0090728,movie,Big Trouble in Little China,Big Trouble in Little China,0,1986,,99,"Action,Adventure,Comedy",Action,Adventure,Comedy,https://www.imdb.com/title/tt0090728,7.3,123003
tt0090756,movie,Blue Velvet,Blue Velvet,0,1986,,120,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,https://www.imdb.com/title/tt0090756,7.7,180151
tt0090859,movie,Cobra,Cobra,0,1986,,87,"Action,Crime,Thriller",Action,Crime,Thriller,https://www.imdb.com/title/tt0090859,5.8,67270
tt0090863,movie,The Color of Money,The Color of Money,0,1986,,119,"Drama,Sport",Drama,Sport,,https://www.imdb.com/title/tt0090863,7.0,74517
tt0090887,movie,Critters,Critters,0,1986,,86,"Comedy,Horror,Sci-Fi",Comedy,Horror,Sci-Fi,https://www.imdb.com/title/tt0090887,6.1,31011
tt0090967,movie,Down by Law,Down by Law,0,1986,,107,"Comedy,Crime,Drama",Comedy,Crime,Drama,https://www.imdb.com/title/tt0090967,7.8,47640
tt0091042,movie,Ferris Bueller's Day Off,Ferris Bueller's Day Off,0,1986,,103,Comedy,Comedy,,,https://www.imdb.com/title/tt0091042,7.8,319861
tt0091059,movie,Flight of the Navigator,Flight of the Navigator,0,1986,,90,"Adventure,Comedy,Family",Adventure,Comedy,Family,https://www.imdb.com/title/tt0091059,6.9,44063
tt0091064,movie,The Fly,The Fly,0,1986,,96,"Drama,Horror,Sci-Fi",Drama,Horror,Sci-Fi,https://www.imdb.com/title/tt0091064,7.6,159041
tt0091080,movie,Friday the 13th Part VI: Jason Lives,Friday the 13th Part VI: Jason Lives,0,1986,,86,"Horror,Thriller",Horror,Thriller,,https://www.imdb.com/title/tt0091080,6.0,38721
tt0091129,movie,The Golden Child,The Golden Child,0,1986,,94,"Action,Adventure,Comedy",Action,Adventure,Comedy,https://www.imdb.com/title/tt0091129,6.0,51207
tt0091149,movie,The Great Mouse Detective,The Great Mouse Detective,0,1986,,74,"Adventure,Animation,Family",Adventure,Animation,Family,https://www.imdb.com/title/tt0091149,7.2,44824
tt0091167,movie,Hannah and Her Sisters,Hannah and Her Sisters,0,1986,,107,"Comedy,Drama",Comedy,Drama,,https://www.imdb.com/title/tt0091167,7.9,66892
tt0091187,movie,Heartbreak Ridge,Heartbreak Ridge,0,1986,,130,"Drama,War",Drama,War,,https://www.imdb.com/title/tt0091187,6.9,39554
tt0091203,movie,Highlander,Highlander,0,1986,,116,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,https://www.imdb.com/title/tt0091203,7.1,121506
tt0091209,movie,The Hitcher,The Hitcher,0,1986,,97,"Action,Thriller",Action,Thriller,,https://www.imdb.com/title/tt0091209,7.2,43426
tt0091217,movie,Hoosiers,Hoosiers,0,1986,,114,"Drama,Sport",Drama,Sport,,https://www.imdb.com/title/tt0091217,7.5,42771
tt0091225,movie,Howard the Duck,Howard the Duck,0,1986,,110,"Action,Adventure,Comedy",Action,Adventure,Comedy,https://www.imdb.com/title/tt0091225,4.7,43029
tt0091251,movie,Come and See,Idi i smotri,0,1985,,142,"Drama,Thriller,War",Drama,Thriller,War,https://www.imdb.com/title/tt0091251,8.3,58045
tt0091326,movie,The Karate Kid Part II,The Karate Kid Part II,0,1986,,113,"Action,Family,Sport",Action,Family,Sport,https://www.imdb.com/title/tt0091326,6.1,75904
tt0091369,movie,Labyrinth,Labyrinth,0,1986,,101,"Adventure,Family,Fantasy",Adventure,Family,Fantasy,https://www.imdb.com/title/tt0091369,7.4,123547
tt0091419,movie,Little Shop of Horrors,Little Shop of Horrors,0,1986,,94,"Comedy,Horror,Musical",Comedy,Horror,Musical,https://www.imdb.com/title/tt0091419,7.0,65677
tt0091474,movie,Manhunter,Manhunter,0,1986,,120,"Crime,Horror,Mystery",Crime,Horror,Mystery,https://www.imdb.com/title/tt0091474,7.2,65652
tt0091499,movie,Maximum Overdrive,Maximum Overdrive,0,1986,,98,"Action,Comedy,Horror",Action,Comedy,Horror,https://www.imdb.com/title/tt0091499,5.5,30015
tt0091530,movie,The Mission,The Mission,0,1986,,125,"Adventure,Drama,History",Adventure,Drama,History,https://www.imdb.com/title/tt0091530,7.4,55606
tt0091541,movie,The Money Pit,The Money Pit,0,1986,,91,Comedy,Comedy,,,https://www.imdb.com/title/tt0091541,6.4,51973
tt0091557,movie,The Mosquito Coast,The Mosquito Coast,0,1986,,117,"Adventure,Drama,Thriller",Adventure,Drama,Thriller,https://www.imdb.com/title/tt0091557,6.6,26350
tt0091605,movie,The Name of the Rose,Der Name der Rose,0,1986,,130,"Crime,Drama,Mystery",Crime,Drama,Mystery,https://www.imdb.com/title/tt0091605,7.7,101636
tt0091635,movie,9½ Weeks,Nine 1/2 Weeks,0,1986,,117,"Drama,Romance",Drama,Romance,,https://www.imdb.com/title/tt0091635,6.0,37264
tt0091738,movie,Peggy Sue Got Married,Peggy Sue Got Married,0,1986,,103,"Comedy,Drama,Fantasy",Comedy,Drama,Fantasy,https://www.imdb.com/title/tt0091738,6.3,32716
tt0091763,movie,Platoon,Platoon,0,1986,,120,"Drama,War",Drama,War,,https://www.imdb.com/title/tt0091763,8.1,379515
tt0091777,movie,Police Academy 3: Back in Training,Police Academy 3: Back in Training,0,1986,,83,Comedy,Comedy,,,https://www.imdb.com/title/tt0091777,5.4,42348
tt0091790,movie,Pretty in Pink,Pretty in Pink,0,1986,,97,"Comedy,Drama,Romance",Comedy,Drama,Romance,https://www.imdb.com/title/tt0091790,6.8,74219
